Files,Intelligibility,Phoneme Quality,Mispronunciation,Stress,Intonation,Pause Placement,MTI
anju_Intonation_L1_549,1,0,0,0,1,1,1
anju_Intonation_L1_550,1,0,0,0,0,0,1
anju_Intonation_L1_551,1,1,1,1,1,1,0
anju_Intonation_L1_552,1,0,0,0,1,1,1
anju_Intonation_L1_553,1,1,0,0,1,1,1
anju_Intonation_L1_554,1,1,0,0,1,1,1
anju_Intonation_L1_555,1,1,1,0,1,1,1
anju_Intonation_L1_556,1,1,0,0,1,1,1
anju_Intonation_L1_557,1,1,1,1,1,1,1
anju_Intonation_L1_558,1,1,0,0,1,1,0
anju_Intonation_L1_559,1,1,1,0,1,1,0
anju_Intonation_L1_560,1,1,1,1,1,1,0
anju_Intonation_L1_561,1,1,1,1,1,1,0
anju_Intonation_L1_563,1,0,0,1,1,1,1
anju_Intonation_L1_564,1,1,0,0,1,1,1
anju_Intonation_L1_565,1,1,1,0,1,1,0
anju_Intonation_L1_566,1,1,0,1,1,1,1
anju_Intonation_L1_567,1,1,1,0,1,1,0
anju_Intonation_L1_568,1,1,1,0,1,1,1
anju_Intonation_L1_569,1,1,1,0,1,1,1
anju_Intonation_L1_570,1,1,0,0,1,1,1
anju_Intonation_L1_571,1,1,1,0,1,1,1
anju_Intonation_L1_572,1,1,1,0,1,1,0
anju_Intonation_L1_573,1,1,1,0,1,1,0
anju_Intonation_L1_574,1,1,0,1,1,1,1
anju_Intonation_L1_575,1,1,0,0,1,1,1
anju_Intonation_L1_576,1,1,0,0,1,1,1
anju_Intonation_L1_577,1,0,0,0,0,0,1
anju_Intonation_L1_578,1,1,0,0,1,1,1
anju_Intonation_L1_579,1,1,1,1,1,1,0
anju_Intonation_L1_580,1,1,1,1,0,1,1
anju_Intonation_L1_581,1,1,1,1,1,1,0
anju_Intonation_L1_582,1,1,0,0,1,1,1
anju_Intonation_L1_583,1,1,1,1,1,1,1
anju_Intonation_L1_585,1,1,1,0,1,1,0
anju_Intonation_L1_586,1,1,1,0,1,1,1
anju_Intonation_L1_587,1,1,1,1,1,1,0
anju_Intonation_L1_588,1,1,0,0,1,1,1
anju_Intonation_L1_590,1,1,1,1,1,1,0
anju_Intonation_L1_591,1,1,1,1,1,1,1
anju_Intonation_L1_592,1,1,1,0,1,1,0
anju_Intonation_L1_593,1,1,1,1,0,1,0
anju_Intonation_L1_594,1,1,1,1,1,1,0
anju_Intonation_L1_595,1,1,1,1,1,1,1
anju_Intonation_L1_596,1,1,1,1,1,1,0
anju_Intonation_L1_597,1,1,1,1,1,1,1
anju_Intonation_L1_598,1,1,0,0,0,1,0
anju_Intonation_L1_599,1,1,1,1,1,1,1
anju_Intonation_L1_600,1,1,1,1,1,1,0
anju_Intonation_L1_601,1,1,0,0,1,1,1
anju_Intonation_L1_602,1,1,1,0,1,1,0
anju_Intonation_L1_603,1,1,1,1,1,1,0
anju_Intonation_L1_604,1,1,1,1,0,1,1
anju_Intonation_L1_605,1,1,1,0,1,1,1
anju_Intonation_L1_606,1,1,1,0,1,1,1
anju_Intonation_L1_607,1,1,1,1,1,1,1
anju_Intonation_L1_608,1,1,1,1,1,1,0
anju_Intonation_L1_609,1,0,0,0,1,1,1
anju_Intonation_L1_610,1,1,1,1,1,1,1
anju_Intonation_L1_612,1,1,1,1,1,1,0
anju_Intonation_L1_613,1,0,0,0,1,1,1
anju_Intonation_L1_614,1,1,0,1,1,1,1
anju_Intonation_L1_615,1,1,1,1,1,1,0
anju_Intonation_L1_616,1,1,1,1,1,1,0
anju_Intonation_L1_617,1,1,1,1,1,1,0
anju_Intonation_L1_618,1,1,1,1,1,1,0
anju_Intonation_L1_619,1,1,1,1,1,1,0
anju_Intonation_L1_620,1,1,1,1,1,1,1
anju_Intonation_L1_621,1,1,1,1,1,1,0
anju_Intonation_L1_622,1,1,0,0,0,1,1
anju_Intonation_L1_623,1,1,1,1,1,1,1
anju_Intonation_L1_624,1,1,1,1,1,1,0
anju_Intonation_L1_625,1,0,0,0,0,0,1
anju_Intonation_L1_626,1,1,1,1,1,1,1
anju_Intonation_L1_627,1,1,1,1,1,1,0
anju_Intonation_L1_628,1,1,1,1,1,1,0
anju_Intonation_L1_629,1,1,1,1,1,1,1
anju_Intonation_L1_630,1,1,1,1,1,1,0
anju_Intonation_L1_631,1,1,1,1,1,1,1
anju_Intonation_L1_632,1,1,0,0,1,1,0
anju_Intonation_L1_634,1,1,0,1,0,1,1
anju_Intonation_L1_635,1,1,1,1,1,1,0
anju_Intonation_L1_636,1,1,1,1,1,1,0
anju_Intonation_L1_637,1,1,1,1,1,1,0
anju_Intonation_L1_639,1,0,0,0,0,0,1
anju_Intonation_L1_640,1,1,1,1,0,1,0
anju_Intonation_L1_641,1,0,0,0,0,0,1
anju_Intonation_L1_642,1,0,0,0,0,0,1
anju_Intonation_L1_643,1,1,0,1,1,1,1
anju_Intonation_L1_644,1,1,0,0,1,1,1
anju_Intonation_L1_645,1,0,0,0,1,1,1
anju_Intonation_L1_646,1,1,0,0,0,1,0
anju_Intonation_L1_647,1,0,0,0,0,0,1
anju_Intonation_L1_648,1,1,0,0,1,1,0
anju_Intonation_L1_649,1,1,1,1,1,1,0
anju_Intonation_L1_650,1,1,1,1,1,1,0
anju_Intonation_L1_651,1,1,1,1,0,1,0
anju_Intonation_L1_652,1,1,1,1,1,1,1
anju_Intonation_L1_653,1,1,1,1,1,1,1
anju_Intonation_L1_654,1,1,0,0,1,1,1
anju_Intonation_L1_655,1,1,1,0,1,1,1
anju_Intonation_L1_656,1,1,0,0,1,1,0
anju_Intonation_L1_657,1,1,1,1,1,1,1
anju_Intonation_L1_658,1,1,1,1,1,1,0
anju_Intonation_L1_659,1,1,1,1,1,1,0
anju_Intonation_L1_661,1,0,0,0,1,1,1
anju_Intonation_L1_662,1,1,1,1,1,1,0
anju_Intonation_L1_663,1,1,0,1,1,1,1
anju_Intonation_L1_664,1,1,0,0,0,1,1
anju_Intonation_L1_665,1,1,1,1,1,1,0
anju_Intonation_L1_666,1,1,1,0,1,1,1
anju_Intonation_L1_667,1,1,0,0,1,1,1
anju_Intonation_L1_668,1,0,0,0,1,1,1
anju_Intonation_L1_669,1,1,0,0,0,1,1
anju_Intonation_L1_670,1,1,0,0,0,1,1
anju_Intonation_L1_671,1,1,1,0,1,1,1
anju_Intonation_L1_672,1,1,1,0,1,1,1
anju_Intonation_L1_673,1,1,1,1,1,1,1
anju_Intonation_L1_674,1,1,1,1,1,1,0
anju_Intonation_L1_675,1,1,1,0,1,1,1
anju_Intonation_L1_676,1,0,0,0,1,1,1
anju_Intonation_L1_677,1,0,1,0,1,1,1
anju_Intonation_L1_678,1,1,0,0,1,1,0
anju_Intonation_L1_679,1,0,0,0,0,0,1
anju_Intonation_L1_680,1,0,0,0,0,0,1
anju_Intonation_L1_681,1,0,0,1,1,1,1
anju_Intonation_L1_683,1,1,1,0,1,1,1
anju_Intonation_L1_684,1,1,1,1,1,1,0
anju_Intonation_L1_685,1,1,1,1,1,1,0
anju_Intonation_L1_686,1,1,0,1,1,1,0
anju_Intonation_L1_688,1,1,1,1,1,1,0
anju_Intonation_L1_689,1,1,1,0,1,1,1
anju_Intonation_L1_690,1,1,1,1,1,1,0
anju_Intonation_L1_691,1,1,1,1,1,1,0
anju_Intonation_L1_692,1,1,1,1,1,1,0
anju_Intonation_L1_693,1,1,1,1,1,1,0
anju_Intonation_L1_694,1,0,0,0,1,1,1
anju_Intonation_L1_695,1,1,0,1,1,1,1
anju_Intonation_L1_696,1,0,0,0,1,1,1
anju_Intonation_L1_697,1,1,1,1,1,1,0
anju_Intonation_L1_698,1,0,0,0,0,0,1
anju_Intonation_L1_699,1,0,0,0,0,0,1
anju_Intonation_L1_700,1,1,1,1,1,1,0
anju_Intonation_L1_701,1,1,1,1,1,1,0
anju_Intonation_L1_702,1,1,1,1,1,1,0
anju_Intonation_L1_703,1,1,1,1,1,1,1
anju_Intonation_L1_704,1,1,1,1,1,1,0
anju_Intonation_L1_705,1,1,1,1,1,1,0
anju_Intonation_L1_706,1,1,1,1,1,1,0
anju_Intonation_L1_707,1,1,0,0,0,1,1
anju_Intonation_L1_708,1,1,1,1,1,1,0
anju_Intonation_L1_710,1,1,1,1,1,1,1
anju_Intonation_L1_711,1,1,1,1,1,1,0
anju_Phoneme_L5_14-2,1,1,0,0,1,1,1
anju_Phoneme_L5_15-1,1,1,1,1,1,1,0
anju_Phoneme_L5_15-2,1,1,1,1,1,1,0
anju_Phoneme_L5_16-1,1,1,1,1,1,1,0
anju_Phoneme_L5_16-2,1,1,1,0,1,1,0
anju_Phoneme_L5_17-1,1,1,1,1,1,1,0
anju_Phoneme_L5_17-2,1,1,1,1,0,1,1
anju_Phoneme_L5_18-1,1,1,1,1,1,1,0
anju_Phoneme_L5_18-2,1,0,0,0,1,1,1
anju_Phoneme_L5_19-1,1,1,1,1,1,1,1
anju_Phoneme_L5_19-2,1,0,0,0,1,1,0
anju_Phoneme_L5_20-1,1,1,1,1,1,1,1
anju_Phoneme_L5_20-2,1,1,1,0,1,1,0
anju_Phoneme_L5_21-1,1,1,1,0,1,1,1
anju_Phoneme_L5_21-2,1,1,1,0,1,1,1
anju_Phoneme_L5_22-1,1,1,1,1,1,1,0
anju_Phoneme_L5_22-2,1,1,1,0,1,1,1
anju_Phoneme_L5_23-1,1,1,1,0,1,1,1
anju_Phoneme_L5_23-2,1,1,1,1,1,1,0
anju_Phoneme_L5_24-1,1,1,1,0,1,1,0
anju_Phoneme_L5_24-2,1,1,0,0,1,1,1
anju_Phoneme_L5_25-1,1,1,1,1,1,1,0
anju_Phoneme_L5_25-2,1,1,1,1,1,1,0
anju_Phoneme_L5_26-1,1,1,1,1,1,1,0
anju_Phoneme_L5_26-2,1,1,1,0,1,1,1
anju_Phoneme_L5_27-1,1,1,1,1,1,1,0
anju_Phoneme_L5_27-2,1,1,0,0,1,1,1
anju_Phoneme_L5_28-1,1,1,1,1,1,1,0
anju_Phoneme_L5_28-2,1,1,1,1,1,1,0
anju_Phoneme_L5_29-1,1,1,1,1,1,1,0
anju_Phoneme_L5_29-2,1,1,1,1,1,1,1
anju_Phoneme_L5_30-1,1,1,1,1,1,1,0
anju_Phoneme_L5_30-2,1,1,1,1,1,1,0
anju_Phoneme_L5_31-1,1,1,1,1,1,1,0
anju_Phoneme_L5_31-2,1,1,1,1,0,1,1
anju_Phoneme_L5_32-1,1,0,0,0,1,1,1
anju_Phoneme_L5_32-2,1,1,1,1,1,1,1
anju_Phoneme_L5_33-1,1,1,1,1,1,1,0
anju_Phoneme_L5_33-2,1,0,0,0,1,1,1
anju_Phoneme_L5_34-1,1,0,0,0,1,1,1
anju_Phoneme_L5_34-2,1,1,1,0,1,1,1
anju_Phoneme_L5_35-1,1,1,1,0,1,1,1
anju_Phoneme_L5_35-2,1,1,0,1,1,1,1
anju_Phoneme_L5_36-1,1,1,1,0,1,1,0
anju_Phoneme_L5_36-2,1,1,1,0,1,1,1
anju_Phoneme_L5_37-1,1,1,1,0,1,1,0
anju_Phoneme_L5_37-2,1,1,1,0,1,1,0
anju_Phoneme_L5_38-1,1,1,0,0,1,1,1
anju_Phoneme_L5_38-2,1,1,1,0,1,1,1
anju_Phoneme_L5_39-1,1,1,1,1,1,1,0
anju_Phoneme_L5_39-2,1,1,1,1,1,1,1
anju_Phoneme_L5_40-1,0,0,0,0,0,0,1
anju_Phoneme_L5_40-2,1,1,1,0,1,1,0
anju_Phoneme_L5_41-1,1,1,1,0,1,1,0
anju_Phoneme_L5_41-2,1,1,1,0,1,1,0
anju_Phoneme_L5_42-1,1,0,0,0,1,1,1
anju_Phoneme_L5_42-2,1,1,0,0,1,1,1
anju_Phoneme_L5_43-1,1,0,0,0,0,1,0
anju_Phoneme_L5_43-2,1,1,0,1,1,1,1
anju_Phoneme_L5_44-1,1,1,1,1,1,1,0
anju_Phoneme_L5_44-2,1,1,1,0,1,1,0
anju_Phoneme_L5_45-1,1,1,1,1,1,1,1
anju_Phoneme_L5_45-2,1,1,1,1,1,1,0
anju_Phoneme_L5_46-1,1,1,0,0,1,1,1
anju_Phoneme_L5_46-2,1,1,1,1,1,1,1
anju_Phoneme_L5_47-1,1,1,1,0,1,1,1
anju_Phoneme_L5_47-2,0,0,0,0,0,0,1
anju_Phoneme_L5_48-1,1,1,1,1,1,1,0
anju_Phoneme_L5_48-2,1,1,1,1,1,1,0
anju_Phoneme_L5_49-1,0,0,0,0,0,0,1
anju_Phoneme_L5_49-2,0,0,0,0,0,0,1
anju_Phoneme_L5_50-1,1,1,1,0,1,1,0
anju_Phoneme_L5_50-2,1,1,1,1,1,1,0
anju_Phoneme_L5_51-1,1,1,1,0,1,1,1
anju_Phoneme_L5_51-2,0,0,0,0,0,0,1
anju_Phoneme_L5_52-1,1,1,1,0,0,1,0
anju_Phoneme_L5_52-2,1,1,1,1,1,1,0
anju_Phoneme_L5_53-1,0,0,0,0,0,0,1
anju_Phoneme_L5_53-2,1,1,1,0,1,1,0
anju_Phoneme_L5_54-1,0,0,0,0,0,0,1
anju_Phoneme_L5_54-2,0,0,0,0,0,0,1
anju_Phoneme_L5_55-1,1,0,0,0,1,1,1
anju_Phoneme_L5_55-2,1,1,0,0,1,1,1
anju_Phoneme_L5_56-1,1,1,1,0,1,1,1
anju_Phoneme_L5_56-2,1,1,0,0,1,1,1
anju_Phoneme_L5_57-1,1,1,0,0,1,1,1
anju_Phoneme_L5_57-2,1,1,0,0,1,1,1
anju_Phoneme_L5_58-1,1,1,0,0,1,1,1
anju_Phoneme_L5_58-2,1,1,0,0,1,1,1
anju_Phoneme_L5_59-1,1,0,0,0,1,1,1
anju_Phoneme_L5_59-2,1,1,0,1,0,1,1
anju_Phoneme_L5_60-1,1,1,0,1,1,1,1
anju_Phoneme_L5_60-2,1,1,0,0,0,1,1
anju_Phoneme_L5_61-1,1,1,1,1,1,1,1
anju_Phoneme_L5_61-2,1,1,0,0,1,1,1
anju_Phoneme_L5_62-1,1,1,0,1,1,1,1
anju_Phoneme_L5_62-2,1,1,1,1,1,1,0
anju_Phoneme_L5_63-1,1,1,1,1,1,1,0
anju_Phoneme_L5_63-2,1,1,0,1,1,1,1
anju_Phoneme_L5_64-1,1,1,0,0,0,1,1
anju_Phoneme_L5_64-2,0,0,0,0,0,0,1
anju_Phoneme_L5_65-1,1,1,0,0,1,1,1
anju_Phoneme_L5_65-2,1,1,0,0,1,1,1
anju_Phoneme_L5_66-1,1,1,1,0,1,1,1
anju_Phoneme_L5_66-2,1,1,0,0,0,1,1
anju_Phoneme_L5_67-1,1,1,1,0,1,1,0
anju_Phoneme_L5_67-2,1,1,1,0,1,1,0
anju_Phoneme_L5_68-1,1,1,1,1,1,1,0
anju_Phoneme_L5_68-2,0,0,0,0,0,0,1
anju_Phoneme_L5_69-1,1,1,0,0,1,1,1
anju_Phoneme_L5_69-2,1,0,0,0,0,1,1
anju_Phoneme_L5_70-1,1,1,1,1,1,1,1
anju_Phoneme_L5_70-2,0,0,0,0,0,0,1
anju_Phoneme_L5_71-1,1,1,0,0,0,1,1
anju_Phoneme_L5_71-2,1,1,0,0,1,1,1
anju_Phoneme_L5_72-1,1,1,0,0,1,1,1
anju_Phoneme_L5_72-2,1,1,0,0,1,1,1
anju_Phoneme_L5_73-1,1,1,1,0,0,1,1
anju_Phoneme_L5_73-2,1,1,1,0,1,1,1
anju_Phoneme_L5_74-1,1,1,1,1,1,1,1
anju_Phoneme_L5_74-2,0,0,0,0,1,1,0
anju_Phoneme_L5_75-1,1,0,0,0,1,1,1
anju_Phoneme_L5_75-2,1,1,1,1,1,1,1
anju_Phoneme_L5_76-1,0,0,0,0,0,0,1
anju_Phoneme_L5_76-2,1,0,0,0,1,1,0
anju_Phoneme_L5_77-1,1,1,1,1,1,1,0
anju_Phoneme_L5_77-2,1,1,1,1,0,1,1
anju_Phoneme_L5_78-1,1,1,1,1,1,1,1
anju_Phoneme_L5_78-2,1,0,0,0,1,1,1
anju_Phoneme_L5_79-1,1,1,1,1,1,1,0
anju_Phoneme_L5_79-2,1,1,1,0,1,1,0
anju_Phoneme_L5_80-1,1,1,0,0,0,1,1
anju_Phoneme_L5_80-2,1,0,0,0,1,1,1
anju_Phoneme_L5_81-1,1,1,0,0,1,1,1
anju_Phoneme_L5_81-2,1,1,1,0,1,1,0
anju_Phoneme_L5_82-1,1,1,1,0,1,1,1
anju_Phoneme_L5_82-2,1,1,1,1,1,1,0
anju_Phoneme_L5_83-1,1,1,1,1,1,1,0
anju_Phoneme_L5_83-2,1,0,0,0,1,1,1
anju_Phoneme_L5_84-1,1,1,1,1,1,1,1
anju_Phoneme_L5_84-2,0,0,0,0,0,0,1
anju_Phoneme_L5_85-1,1,1,1,0,1,1,1
anju_Phoneme_L5_85-2,1,1,1,1,1,1,0
anju_Phoneme_L5_86-1,1,1,1,1,1,1,0
anju_Phoneme_L5_86-2,1,0,0,0,1,1,0
anju_Phoneme_L5_87-1,1,1,0,0,1,1,1
anju_Phoneme_L5_87-2,0,0,0,0,0,0,1
anju_Phoneme_L5_88-1,1,1,1,1,1,1,1
anju_Phoneme_L5_88-2,1,0,1,0,0,1,1
anju_Phoneme_L5_89-1,0,0,0,0,0,0,1
anju_Phoneme_L5_89-2,1,1,1,1,1,1,1
anju_Phoneme_L5_90-1,1,1,1,0,1,1,0
anju_Phoneme_L5_90-2,1,1,1,1,1,1,0
anju_Phoneme_L5_91-1,1,1,1,1,1,1,0
anju_Phoneme_L5_91-2,1,1,1,1,1,1,1
anju_Phoneme_L5_92-1,1,1,1,1,1,1,1
anju_Phoneme_L5_92-2,0,0,0,0,0,0,1
anju_Phoneme_L5_93-1,1,1,1,1,1,1,0
anju_Phoneme_L5_93-2,1,1,1,0,1,1,0
anju_Phoneme_L5_94-1,1,1,1,0,1,1,1
anju_Phoneme_L5_94-2,1,1,1,1,1,1,0
anju_Phoneme_L5_95-1,1,0,0,0,1,1,1
anju_Phoneme_L5_95-2,1,1,0,1,1,1,1
anju_Phoneme_L5_96-1,1,1,1,1,1,1,0
anju_Phoneme_L5_96-2,1,1,1,0,1,1,0
anju_Phoneme_L5_97-1,1,1,0,0,1,1,1
anju_Phoneme_L5_97-2,1,1,1,0,1,1,1
anju_Phoneme_L5_98-1,1,1,1,1,1,1,1
anju_Phoneme_L5_98-2,1,1,0,1,1,1,1
anju_Phoneme_L5_99-1,1,0,0,0,1,1,1
anju_Phoneme_L5_99-2,1,0,0,0,1,1,0
anju_Phoneme_L5_100-1,1,1,0,0,1,1,1
anju_Phoneme_L5_100-2,1,1,1,0,1,1,1
anju_Phoneme_L6_1-1,1,1,1,1,1,1,1
anju_Phoneme_L6_1-2,1,1,1,1,1,1,1
anju_Phoneme_L6_1-3,1,0,0,0,1,1,0
anju_Phoneme_L6_2-1,1,1,1,0,1,1,0
anju_Phoneme_L6_2-2,1,1,1,1,1,1,0
anju_Phoneme_L6_2-3,1,1,1,0,1,1,0
anju_Phoneme_L6_3-1,1,1,1,1,1,1,0
anju_Phoneme_L6_3-2,1,1,1,1,1,1,0
anju_Phoneme_L6_3-3,1,1,1,1,1,1,0
anju_Phoneme_L6_4-1,1,1,1,1,1,1,1
anju_Phoneme_L6_4-2,1,1,1,1,1,1,0
anju_Phoneme_L6_4-3,1,1,1,1,1,1,0
anju_Phoneme_L6_5-1,1,1,1,0,1,1,0
anju_Phoneme_L6_5-2,1,1,1,1,1,1,1
anju_Phoneme_L6_5-3,1,1,1,1,1,1,0
anju_Phoneme_L6_6-1,1,0,0,0,1,1,1
anju_Phoneme_L6_6-2,1,1,1,0,0,1,1
anju_Phoneme_L6_6-3,1,0,0,0,1,1,1
anju_Phoneme_L6_7-1,1,1,1,0,0,1,1
anju_Phoneme_L6_7-2,1,1,0,1,1,1,1
anju_Phoneme_L6_7-3,1,1,1,1,1,1,0
anju_Phoneme_L6_8-1,1,1,1,1,1,1,0
anju_Phoneme_L6_8-2,1,1,1,1,1,1,0
anju_Phoneme_L6_8-3,1,1,0,0,1,1,0
anju_Phoneme_L6_9-1,1,1,1,1,1,1,0
anju_Phoneme_L6_9-2,1,1,1,1,1,1,1
anju_Phoneme_L6_9-3,1,1,1,0,1,1,1
anju_Phoneme_L6_10-1,1,1,1,1,1,1,0
anju_Phoneme_L6_10-2,1,1,0,1,1,1,1
anju_Phoneme_L6_10-3,1,0,1,1,1,1,0
anju_Phoneme_L6_11-1,0,0,0,0,0,0,1
anju_Phoneme_L6_11-2,1,1,1,1,1,1,0
anju_Phoneme_L6_11-3,1,1,0,0,1,1,0
anju_Phoneme_L6_12-1,1,1,1,1,1,1,0
anju_Phoneme_L6_12-2,0,0,0,0,0,0,1
anju_Phoneme_L6_12-3,1,1,1,1,1,1,0
anju_Phoneme_L6_13-1,1,1,1,1,1,1,1
anju_Phoneme_L6_13-2,1,1,1,0,1,1,1
anju_Phoneme_L6_13-3,1,1,1,1,1,1,0
anju_Phoneme_L6_14-1,0,0,0,0,0,0,1
anju_Phoneme_L6_14-2,1,1,1,1,1,1,0
anju_Phoneme_L6_14-3,1,1,0,0,1,1,0
anju_Phoneme_L6_15-1,1,1,1,1,1,1,0
anju_Phoneme_L6_15-2,1,1,0,0,1,1,1
anju_Phoneme_L6_15-3,1,1,1,1,1,1,0
anju_Phoneme_L6_16-1,1,1,1,1,1,1,0
anju_Phoneme_L6_16-2,1,1,1,1,1,1,0
anju_Phoneme_L6_16-3,1,1,1,1,1,1,0
anju_Phoneme_L6_17-1,1,1,1,1,1,1,0
anju_Phoneme_L6_17-2,1,1,1,0,1,1,0
anju_Phoneme_L6_17-3,1,1,1,1,1,1,1
anju_Phoneme_L6_18-1,1,0,0,0,1,1,1
anju_Phoneme_L6_18-2,1,1,0,0,1,1,1
anju_Phoneme_L6_18-3,1,1,1,1,1,1,0
anju_Phoneme_L6_18-4,1,1,1,1,1,1,1
anju_Phoneme_L6_19-1,1,1,1,1,1,1,1
anju_Phoneme_L6_19-2,1,1,1,1,1,1,0
anju_Phoneme_L6_19-3,0,0,0,0,0,0,1
anju_Phoneme_L6_20-1,1,1,0,0,0,1,1
anju_Phoneme_L6_20-2,1,1,1,1,1,1,1
anju_Phoneme_L6_20-3,1,1,0,0,1,1,1
anju_Phoneme_L6_20-4,0,1,1,0,0,1,1
anju_Phoneme_L6_21-1,1,1,1,1,0,1,0
anju_Phoneme_L6_21-2,1,1,1,1,1,1,1
anju_Phoneme_L6_21-3,1,1,1,1,0,1,1
anju_Phoneme_L6_21-4,0,0,0,0,0,0,1
anju_Phoneme_L6_22-1,1,0,1,1,1,1,0
anju_Phoneme_L6_22-2,1,1,1,1,1,1,0
anju_Phoneme_L6_22-3,1,1,1,1,1,1,0
anju_Phoneme_L6_22-4,1,0,0,0,1,1,1
anju_Phoneme_L6_23-1,1,1,1,1,1,1,0
anju_Phoneme_L6_23-2,1,1,1,1,1,1,1
anju_Phoneme_L6_23-3,1,1,1,1,1,1,0
anju_Phoneme_L6_23-4,1,1,1,1,1,1,1
anju_Phoneme_L6_23-5,1,1,1,1,1,1,0
anju_Phoneme_L6_24-1,1,1,1,1,1,1,0
anju_Phoneme_L6_24-2,1,1,1,1,1,1,0
anju_Phoneme_L6_24-3,1,1,1,0,1,1,0
anju_Phoneme_L6_24-4,1,0,0,0,1,1,1
anju_Phoneme_L6_24-5,1,1,1,1,1,1,0
anju_Phoneme_L6_25-1,1,1,1,1,1,1,0
anju_Phoneme_L6_25-2,1,1,1,1,1,1,0
anju_Phoneme_L6_25-3,1,1,1,1,1,1,1
anju_Phoneme_L6_25-4,1,1,1,1,1,1,1
anju_Phoneme_L6_26-1,1,1,0,0,1,1,1
anju_Phoneme_L6_26-2,1,1,1,0,1,1,1
anju_Phoneme_L6_26-3,1,1,1,1,1,1,1
anju_Phoneme_L6_26-4,1,1,1,0,1,1,0
anju_Phoneme_L6_27-1,1,0,0,0,1,1,0
anju_Phoneme_L6_27-2,1,1,1,1,1,1,0
anju_Phoneme_L6_27-3,1,1,1,1,1,1,1
anju_Phoneme_L6_27-4,1,1,1,1,1,1,0
anju_Phoneme_L6_27-5,1,1,0,0,1,1,0
anju_Phoneme_L6_28-1,1,1,1,1,1,1,1
anju_Phoneme_L6_28-2,1,1,1,1,1,1,0
anju_Phoneme_L6_29-1,1,1,1,0,1,1,0
anju_Phoneme_L6_29-2,1,1,0,0,1,1,0
anju_Phoneme_L6_30-1,0,0,0,0,0,0,1
anju_Phoneme_L6_30-2,1,1,1,1,1,1,0
anju_Phoneme_L6_31-1,1,1,1,1,1,1,1
anju_Phoneme_L6_31-2,1,1,1,1,1,1,0
anju_Phoneme_L6_32-1,1,1,1,1,1,1,0
anju_Phoneme_L6_32-2,1,1,1,1,1,1,0
anju_Phoneme_L6_33-1,1,0,0,0,0,1,1
anju_Phoneme_L6_33-2,1,0,0,0,0,1,1
anju_Phoneme_L7_1-1,1,1,1,1,1,1,0
anju_Phoneme_L7_1-2,1,0,0,0,1,1,1
anju_Phoneme_L7_2-1,1,1,1,1,1,1,0
anju_Phoneme_L7_2-2,1,1,0,1,1,1,1
anju_Phoneme_L7_3-1,1,1,0,0,1,1,1
anju_Phoneme_L7_3-2,1,1,0,0,1,1,1
anju_Phoneme_L7_4-1,1,1,0,0,1,1,1
anju_Phoneme_L7_4-2,1,1,0,0,1,1,1
anju_Phoneme_L7_5-1,0,0,0,0,0,0,1
anju_Phoneme_L7_5-2,1,1,1,0,1,1,0
anju_Phoneme_L7_6-1,1,0,0,0,1,1,1
anju_Phoneme_L7_6-2,1,1,1,0,1,1,1
anju_Phoneme_L7_7-1,0,0,0,0,0,0,1
anju_Phoneme_L7_7-2,1,0,0,0,1,1,1
anju_Phoneme_L7_8-1,1,1,1,1,1,1,1
anju_Phoneme_L7_8-2,1,1,1,1,1,1,0
anju_Phoneme_L7_9-1,1,1,1,1,1,1,0
anju_Phoneme_L7_9-2,1,0,0,0,1,1,1
anju_Phoneme_L7_10-1,1,1,1,1,1,1,0
anju_Phoneme_L7_10-2,1,1,0,1,1,1,1
anju_Phoneme_L7_11-1,1,1,1,1,1,1,0
anju_Phoneme_L7_11-2,1,1,0,1,0,1,1
anju_Phoneme_L7_12-1,1,1,0,1,1,1,1
anju_Phoneme_L7_12-2,1,1,1,0,1,1,1
anju_Phoneme_L7_13-1,1,1,1,1,1,1,0
anju_Phoneme_L7_13-2,1,1,1,0,1,1,0
anju_Phoneme_L7_14-1,1,1,1,0,1,1,1
anju_Phoneme_L7_14-2,1,1,1,0,1,1,1
anju_Phoneme_L7_15-1,1,1,1,0,1,1,0
anju_Phoneme_L7_15-2,1,1,1,1,1,1,0
anju_Phoneme_L7_16-1,1,1,1,1,1,1,0
anju_Phoneme_L7_16-2,1,1,1,1,1,1,0
anju_Phoneme_L7_17-1,1,1,1,0,1,1,1
anju_Phoneme_L7_17-2,0,0,0,0,0,0,1
anju_Phoneme_L7_18-1,1,1,1,1,1,1,0
anju_Phoneme_L7_18-2,1,1,1,1,1,1,0
anju_Phoneme_L7_19-1,1,1,1,1,1,1,0
anju_Phoneme_L7_19-2,1,1,1,1,1,1,0
anju_Phoneme_L7_20-1,1,1,1,1,1,1,1
anju_Phoneme_L7_20-2,1,1,1,1,1,1,0
anju_Phoneme_L7_21-1,1,1,1,1,1,1,0
anju_Phoneme_L7_21-2,1,1,1,1,1,1,0
anju_Phoneme_L7_22-1,1,1,1,1,1,1,1
anju_Phoneme_L7_22-2,1,1,1,1,1,1,1
anju_Phoneme_L7_23-1,1,1,0,0,1,1,1
anju_Phoneme_L7_23-2,1,1,1,1,1,1,0
anju_Phoneme_L7_24-1,1,1,1,1,1,1,0
anju_Phoneme_L7_24-2,1,1,1,1,1,1,0
anju_Phoneme_L7_25-1,1,1,1,0,1,1,0
